"RELEVE_NR","Country","Altitude (m)","DEG_LON","DEG_LAT","GESELLSCH","dataset","Ecoreg","Dunes_Bohn","Coast_EEA"
1366,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1367,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1368,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1369,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1370,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1371,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1372,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1373,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1374,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1375,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1376,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1377,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1378,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1379,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1380,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1381,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1382,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1383,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1384,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1385,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1386,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1387,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1388,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1389,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1390,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1391,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1392,"Germany",1,9.77,53.17,"Utricularia minor-Potamogeton oblongus-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1393,"Germany",1,9.85,53.04,"Utricularia minor-Potamogeton oblongus-Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1394,"Germany",1,7.31,52.5,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1395,"Germany",1,7.31,52.5,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1396,"Germany",1,7.31,52.5,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1397,"Germany",1,7.32,52.52,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1398,"Germany",1,7.31,52.5,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1399,"Germany",1,10.51,52.81,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1400,"Germany",1,10.51,52.81,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1401,"Germany",1,9.77,52.66,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1402,"Germany",1,9.77,52.66,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1403,"Germany",1,7.31,52.5,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1404,"Germany",1,9.75,53.02,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1405,"Germany",1,7.28,52.61,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1406,"Germany",1,9.53,53.15,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1407,"Germany",1,7.29,52.7,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1408,"Germany",1,7.24,52.41,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1409,"Germany",1,6.87,51.66,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1410,"Germany",1,0,0,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1411,"Germany",1,7.1,52.25,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1412,"Germany",1,7.1,52.25,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1413,"Germany",1,7.1,52.25,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1414,"Germany",1,7.37,52.88,"Sphagnum obesum-Sparganium affine-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1416,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1417,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1418,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1419,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1420,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1421,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1422,"Germany",1,10.21,52.47,"Gesellschaften eines flachen Heideteiches","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1423,"Germany",1,10.17,52.7,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1424,"Germany",1,10.51,52.81,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1425,"Germany",1,10.51,52.81,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1426,"Germany",1,0,0,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1427,"Germany",1,7.97,52.9,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1428,"Germany",1,7.24,52.41,"Sphagnetum cuspidati","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1429,"Germany",1,9.77,53.17,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1430,"Germany",1,7.46,52.78,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1431,"Germany",1,10.51,52.81,"Sphagnum obesum-Carex inflata Gesellschaft","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1432,"Germany",1,7.32,52.52,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1433,"Germany",1,9.61,52.62,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1434,"Germany",1,9.61,52.62,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1435,"Germany",1,9.61,52.62,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1436,"Germany",1,7.31,52.5,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1437,"Germany",1,8.91,54.87,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1438,"Germany",1,6.5,51.43,"Sphagnetum cuspidati","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1439,"Germany",1,8.94,53.3,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1440,"Germany",1,7.49,52.68,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1441,"Germany",1,7.49,52.68,"Sphagnum cuspidatum-Sphagnum obesum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1442,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1443,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1444,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1445,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1446,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1447,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1448,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1449,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1450,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1451,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1452,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1453,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1454,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1455,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1456,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1457,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1458,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1459,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1460,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1461,"Germany",1,0,0,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1462,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1463,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1464,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1465,"Germany",1,9.03,53.7,"Utricularietum minoris","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1466,"Germany",1,7.29,52.7,"Utricularietum intermediae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1467,"Germany",1,9.77,48.08,"Utricularietum intermediae","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
1468,"Germany",1,9.75,54.62,"Sparganium minimum-Assoziation","Germany Vegetweb 2",647,"N_Dunes","BAL_COAST"
1469,"Germany",1,0,0,"Sparganium minimum-Utricularia intermedia-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1470,"Germany",1,9.62,54.69,"Sparganium minimum-Assoziation","Germany Vegetweb 2",647,"N_Dunes","BAL_COAST"
1471,"Germany",1,9.62,54.69,"Sparganium minimum-Assoziation","Germany Vegetweb 2",647,"N_Dunes","BAL_COAST"
1472,"Germany",1,9.62,54.69,"Sparganium minimum-Assoziation","Germany Vegetweb 2",647,"N_Dunes","BAL_COAST"
1473,"Germany",1,9.92,53.12,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1474,"Germany",1,9.92,53.12,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1475,"Germany",1,9.86,53.24,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1476,"Germany",1,9.86,53.24,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1477,"Germany",1,9.86,53.24,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1478,"Germany",1,9.93,53.12,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1479,"Germany",1,9.93,53.12,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1480,"Germany",1,9.93,53.12,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1481,"Germany",1,9.93,53.12,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1482,"Germany",1,9.92,53.16,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1483,"Germany",1,9.92,53.16,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1484,"Germany",1,10.49,52.77,"Sparganium minimum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1485,"Germany",1,10.6,51.59,"Sparganium minimum-Assoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
1486,"Germany",1,8.99,47.96,"Sparganium minimum-Assoziation","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
1487,"Germany",1,9.02,53.7,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1488,"Germany",1,9.02,53.7,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1489,"Germany",1,9.02,53.7,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1490,"Germany",1,9.02,53.7,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1491,"Germany",1,9.02,53.7,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1492,"Germany",1,9.75,54.5,"Sparganietum minimi","Germany Vegetweb 2",647,"N_Dunes","BAL_COAST"
1493,"Germany",1,7.1,52.25,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1494,"Germany",1,7.11,52.36,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1495,"Germany",1,10.02,52.69,"Sparganium minimum-Utricularia intermedia-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1496,"Germany",1,7.26,52.84,"Sparganium minimum-Utricularia intermedia-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1497,"Germany",1,7.27,52.37,"Sparganium minimum-Utricularia intermedia-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1498,"Germany",1,7.27,52.37,"Sparganium minimum-Utricularia intermedia-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1499,"Germany",1,9.88,53.21,"Sparganietum minimi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1500,"Germany",1,6.69,53.6,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1501,"Germany",1,6.73,53.61,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1502,"Germany",1,6.7,53.58,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1503,"Germany",1,6.7,53.58,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1504,"Germany",1,6.72,53.58,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1505,"Germany",1,6.69,53.6,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1506,"Germany",1,6.69,53.6,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1507,"Germany",1,7.89,53.79,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1508,"Germany",1,7.89,53.79,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1509,"Germany",1,7.89,53.79,"Samolo valerandi-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1510,"Germany",1,7.16,53.7,"Samolo-Littorelletum","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
1511,"Germany",1,6.69,53.6,"Samolo-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1512,"Germany",1,6.7,53.58,"Samolo-Littorelletum","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
1513,"Germany",1,10.17,52.93,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1514,"Germany",1,7.12,52.36,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1515,"Germany",1,8.87,53.46,"Isoetetum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1516,"Germany",1,8.81,53.49,"Isoetetum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1517,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1518,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1519,"Germany",1,8.87,53.46,"Isoetetum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1520,"Germany",1,8.13,52.97,"Lobelia-Gesellschaft/Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1521,"Germany",1,8.87,53.46,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1522,"Germany",1,10.85,53.69,"Isoeto-Lobelietum","Germany Vegetweb 2",647,"N_Dunes","N_COAST"
1523,"Germany",1,9.75,54.5,"Isoeto-Lobelietum","Germany Vegetweb 2",647,"N_Dunes","BAL_COAST"
1524,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1525,"Germany",1,7.49,52.68,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1526,"Germany",1,8.13,52.97,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1527,"Germany",1,8.13,52.97,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1532,"Germany",1,7.64,52.36,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1533,"Germany",1,7.64,52.36,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1534,"Germany",1,7.64,52.36,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1535,"Germany",1,7.64,52.36,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1536,"Germany",1,7.64,52.36,"Isoetetum echinospori","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1537,"Germany",1,7.63,52.35,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1538,"Germany",1,7.62,52.35,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1560,"Germany",1,7.88,53.06,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1561,"Germany",1,7.88,53.07,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1562,"Germany",1,7.88,53.07,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1563,"Germany",1,7.88,53.07,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1564,"Germany",1,7.89,53.06,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1565,"Germany",1,7.3,52.39,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1566,"Germany",1,7.3,52.39,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1567,"Germany",1,7.3,52.39,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1568,"Germany",1,8.05,52.45,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1569,"Germany",1,7.08,52.43,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1570,"Germany",1,7.31,52.61,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1571,"Germany",1,7.27,52.32,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1572,"Germany",1,7.27,52.32,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1573,"Germany",1,7.11,52.36,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1574,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1575,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1576,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1577,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1578,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1579,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1580,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1581,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1582,"Germany",1,7.4,52.92,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1583,"Germany",1,7.11,52.26,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1584,"Germany",1,7.11,52.36,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1585,"Germany",1,8.6,53.86,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
1586,"Germany",1,7.88,53.08,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1587,"Germany",1,7.87,53.07,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1588,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1589,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1590,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1591,"Germany",1,7.27,52.37,"Isoeto-Lobelietum","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1592,"Germany",1,7.09,52.25,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1593,"Germany",1,7.27,52.37,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1594,"Germany",1,7.08,52.43,"Eleocharetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1595,"Germany",1,7.49,52.68,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1596,"Germany",1,8.55,53.2,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1597,"Germany",1,8.05,52.44,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1598,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1599,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1600,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1601,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1602,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1603,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1604,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
1605,"Germany",1,7.46,52.78,"Eleocharitetum multicaulis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
